,filepath,category,fold,filename,features
1624,/Users/viktorzozula/.cache/kagglehub/datasets/javohirtoshqorgonov/noise-audio-data/versions/1/ESC-50-master/audio/5-156999-B-19.wav,thunderstorm,5.0,,"[-2.37508820e+02  1.88808273e+02  6.40537872e+01  1.29697456e+01
  1.59439459e+01  2.08235226e+01  1.53162642e+01  7.89376783e+00
  7.40912056e+00  1.03409510e+01  9.31237602e+00  6.27237797e+00
  5.11894417e+00  5.50866127e+00  5.88530827e+00  6.01273108e+00
  5.67713881e+00  4.32464123e+00  2.87017322e+00  2.13376546e+00
  1.10734932e-01  1.06082052e-01  1.68900684e-01  1.98960170e-01
  1.18248306e-01  5.48590943e-02  4.05108705e-02  6.45540431e-02
  5.27156144e-02  1.96489580e-02  1.71650164e-02  2.36281324e-02
  2.27799881e-02  3.04110758e-02  4.52928096e-02  5.73010854e-02
  5.71249984e-02  4.75313030e-02  3.99995036e-02  3.50335538e-02
 -1.42556980e-01 -1.85350955e-01 -1.15877520e-02  6.60600513e-02
 -5.89720393e-03 -2.43605059e-02 -1.10918544e-02 -1.18914926e-02
 -2.09162273e-02 -2.29023211e-02 -1.26649579e-02 -5.61160618e-04
  6.78329356e-03  2.09669806e-02  3.14389616e-02  2.15739124e-02
  8.44099373e-03  1.21721290e-02  2.05755737e-02  1.33249341e-02
  2.83967042e+02  8.33290032e-05  4.36795044e+02]"
1625,/Users/viktorzozula/.cache/kagglehub/datasets/javohirtoshqorgonov/noise-audio-data/versions/1/ESC-50-master/audio/5-156999-C-19.wav,thunderstorm,5.0,,"[-1.68106720e+02  1.98745911e+02  1.77946701e+01  1.51257267e+01
  2.16169567e+01  1.20530329e+01  9.97857285e+00  1.06335564e+01
  8.86217594e+00  6.94078016e+00  7.05011988e+00  7.44081163e+00
  5.53458071e+00  5.60730886e+00  6.59902239e+00  4.55596399e+00
  3.68468475e+00  4.21170044e+00  4.36754799e+00  3.37990165e+00
  1.08464591e-01  7.37931132e-02  2.94800159e-02  4.48851250e-02
  4.00113501e-02  9.42699388e-02  9.09129083e-02  5.99386990e-02
  7.62808770e-02  7.28148520e-02  6.97459206e-02  3.69620472e-02
  1.29188434e-03  2.41565481e-02  2.64963116e-02  5.32269478e-05
  2.58883950e-03  3.76576595e-02  6.28824010e-02  4.67214733e-02
 -4.41437662e-02 -2.50561200e-02  1.21040652e-02  6.78605959e-03
  1.21503454e-02  1.70490250e-03 -2.03253906e-02 -1.39125837e-02
 -1.74536090e-02 -1.22062322e-02  6.88342145e-03  7.70424784e-04
  4.66192095e-03  2.25555580e-02  2.25271117e-02  1.66343432e-02
  1.53683657e-02  1.04149617e-02  4.03113849e-03  1.85833592e-03
  4.52199155e+02  1.68197512e-04  8.21302287e+02]"
1626,/Users/viktorzozula/.cache/kagglehub/datasets/javohirtoshqorgonov/noise-audio-data/versions/1/ESC-50-master/audio/5-156999-D-19.wav,thunderstorm,5.0,,"[-2.51432205e+02  1.75386139e+02  6.53979797e+01  2.56754017e+01
  2.32956429e+01  2.03226547e+01  1.52331810e+01  1.41544275e+01
  1.32417984e+01  9.90827751e+00  8.01998138e+00  8.41321564e+00
  8.15840626e+00  6.42613268e+00  5.05062866e+00  5.04776716e+00
  4.05361843e+00  1.53798580e+00  1.16543901e+00  2.76048899e+00
 -5.67939341e-01 -2.12919503e-01 -5.09292334e-02 -3.70630017e-03
  4.38373275e-02  4.78913076e-02  4.33579013e-02  5.14165796e-02
  5.96242808e-02  5.48705421e-02  5.23171239e-02  4.74798121e-02
  3.35573442e-02  2.60725059e-02  2.69183666e-02  1.72066651e-02
  1.37553625e-02  1.88592635e-02  7.11237267e-03 -4.19476209e-03
  2.82750010e-01 -1.20619960e-01 -1.23785123e-01  3.11390031e-02
  3.59486439e-03 -1.58518218e-02 -9.15775672e-05  7.78724486e-03
 -1.49207201e-03 -3.32614454e-03 -1.97090372e-03 -3.32408934e-03
 -2.38734926e-03  5.16379112e-03  1.59688946e-02  2.44969241e-02
  2.73054931e-02  2.05907077e-02  1.26076648e-02  1.22949742e-02
  2.75779383e+02  4.29409993e-05  3.14075724e+02]"
1627,/Users/viktorzozula/.cache/kagglehub/datasets/javohirtoshqorgonov/noise-audio-data/versions/1/ESC-50-master/audio/5-156999-E-19.wav,thunderstorm,5.0,,"[-6.48340149e+01  1.93171402e+02 -1.07153873e+01  2.01265793e+01
 -1.99314058e+00  9.65221024e+00  1.20320415e+00  5.55494452e+00
  8.12523937e+00  1.06910574e+00  4.90636921e+00  1.90053239e-01
  7.98198700e-01  2.66902947e+00 -5.92840970e-01  8.81000757e-01
 -7.46400774e-01  5.09519219e-01 -1.21285021e+00 -4.29829389e-01
 -1.07194543e+00  3.03701818e-01  2.08904296e-01 -9.46445391e-02
  4.00341116e-02 -1.47218350e-02  5.34467353e-03 -1.38401100e-03
  6.80963509e-03  6.42156508e-03  1.40555073e-02  1.62002575e-02
  1.61862485e-02  2.33319774e-02  3.68233658e-02 -1.94124840e-02
  1.38878841e-02 -1.79012846e-02 -1.34337125e-02 -4.32694592e-02
  1.57665148e-01 -1.33786768e-01  5.59581369e-02  3.80754061e-02
  2.10919604e-02  1.52657852e-02 -2.43288353e-02 -2.01573130e-02
 -5.36844041e-03  1.39782075e-02  1.42067187e-02 -2.15843110e-03
  3.77565622e-04 -2.09111497e-02 -3.40671558e-03  1.81942116e-02
 -1.96643397e-02 -1.61813013e-02 -7.99218286e-03 -5.10236695e-02
  9.13209404e+02  5.33883972e-03  1.78919983e+03]"
1628,/Users/viktorzozula/.cache/kagglehub/datasets/javohirtoshqorgonov/noise-audio-data/versions/1/ESC-50-master/audio/5-157204-A-16.wav,wind,5.0,,"[-1.97053055e+02  1.14145744e+02 -1.52410669e+01  3.22611351e+01
 -1.56735821e+01  3.26134796e+01  1.38527088e+01  8.07545090e+00
  1.24214239e+01 -4.15705538e+00  5.47410202e+00  1.72462654e+01
  1.51359928e+00  5.89144325e+00  7.14346218e+00  2.74691510e+00
  8.76501942e+00  3.67515373e+00  7.08159971e+00  2.25479031e+00
 -2.88505822e-01  1.28964886e-01 -3.45713869e-02 -3.05026509e-02
  1.78047437e-02 -2.67028455e-02  1.53907249e-02  1.98027622e-02
 -1.68249831e-02  2.67475676e-02  3.37032252e-03 -4.79634665e-02
  2.21053455e-02  7.90465474e-02  1.26375975e-02  3.04958224e-02
  3.64697129e-02  1.37819406e-02 -8.75292905e-03  6.89635202e-02
 -2.04665568e-02 -4.90525775e-02  1.16564455e-02 -2.73696780e-02
  3.98667715e-02 -1.89752672e-02 -1.07397085e-04 -1.18752122e-02
  9.66226589e-03  1.12435007e-02 -9.73296352e-03 -4.09082789e-03
  1.60601046e-02 -8.98382161e-03  1.14280246e-02  3.03692333e-02
  3.96921253e-03  4.88895597e-03 -3.94987408e-03 -1.24105988e-02
  1.65123942e+03  3.47091048e-03  4.22529297e+03]"
1629,/Users/viktorzozula/.cache/kagglehub/datasets/javohirtoshqorgonov/noise-audio-data/versions/1/ESC-50-master/audio/5-157204-B-16.wav,wind,5.0,,"[-1.96646881e+02  1.13577797e+02 -1.53299675e+01  3.24835014e+01
 -1.65486603e+01  3.31258507e+01  1.43297462e+01  6.80636644e+00
  1.31937075e+01 -3.79322219e+00  4.23151302e+00  2.04466286e+01
  1.37307525e+00  3.60734677e+00  8.32305431e+00  2.28185844e+00
  7.29960012e+00  5.33669996e+00  7.50053453e+00  1.23062849e+00
  1.33654103e-02  1.37953246e-02  2.06580199e-03  1.57472230e-02
  1.10083465e-02 -2.61787907e-03 -3.23299342e-03 -5.30589484e-02
 -2.75716819e-02  2.23172512e-02 -5.68908360e-03  1.68233179e-02
  2.58599352e-02 -1.35454647e-02 -4.68200864e-03 -1.16971610e-02
 -8.85167159e-03  3.56432353e-03  5.07628499e-03  2.85628103e-02
  4.46977392e-02 -3.26964110e-02  9.46777835e-02 -2.18811072e-03
  7.14855641e-02 -3.23304906e-02 -3.53583903e-03  4.97459481e-03
  3.09542194e-02  5.21302747e-04 -2.84679253e-02  5.56354178e-03
  1.64982129e-03  1.04145184e-02  1.98886059e-02 -6.84432359e-03
 -1.03789652e-02 -1.71285402e-02 -2.04907767e-02  1.36112724e-03
  1.70069804e+03  3.68401897e-03  4.34606832e+03]"
1630,/Users/viktorzozula/.cache/kagglehub/datasets/javohirtoshqorgonov/noise-audio-data/versions/1/ESC-50-master/audio/5-160551-A-42.wav,siren,5.0,,"[-1.30925751e+02  1.19822121e+02 -2.48839283e+01  2.23197654e-01
 -2.08491111e+00  1.12474098e+01  1.20785074e+01  7.24447203e+00
 -4.77500391e+00 -5.21352410e-01  6.08218431e+00  2.15782452e+00
 -1.98111165e+00 -1.11229181e+00  1.49309337e+00  5.55689633e-01
 -3.77729207e-01 -6.25640452e-01 -6.02966584e-02  1.98621798e+00
  7.04412460e-02 -5.21903895e-02 -1.09072067e-01 -5.43745421e-02
  6.58099800e-02  3.04056667e-02 -9.92459245e-03 -3.41877602e-02
 -1.20250665e-01 -5.35271913e-02  8.19080025e-02  1.27889767e-01
 -1.30402334e-02 -5.74946590e-02 -6.18490390e-02  2.54749367e-03
  4.48453613e-02  1.00226134e-01  2.57787090e-02 -1.38920844e-01
 -1.33029530e-02  4.44389693e-03 -1.65223815e-02 -1.48362806e-03
  3.02180462e-03  2.13470170e-03 -2.78511792e-02 -1.28396908e-02
  5.17153554e-03  1.15127759e-02 -1.00565199e-02  8.11487995e-03
 -2.04913924e-03 -2.53933785e-03  1.43623911e-02  3.08363158e-02
  2.37453193e-03 -8.01205821e-03 -4.00434397e-02 -2.50590057e-03
  1.79583789e+03  8.49346258e-03  3.06932882e+03]"
1631,/Users/viktorzozula/.cache/kagglehub/datasets/javohirtoshqorgonov/noise-audio-data/versions/1/ESC-50-master/audio/5-160614-A-48.wav,fireworks,5.0,,"[-2.89459991e+02  6.87645340e+01 -2.48220539e+01  1.92016106e+01
  1.58836603e+01 -1.35446107e+00  4.01217890e+00  1.02765236e+01
 -1.36470041e+01  4.82311106e+00  8.79072189e+00 -6.41659164e+00
 -4.38869596e-01  1.22585287e+01 -7.40926695e+00  3.25281590e-01
  3.59118485e+00  2.01744580e+00 -9.63448524e+00  6.42369890e+00
  1.32111883e+00 -4.14277107e-01 -3.12821597e-01 -1.25520438e-01
 -1.04076929e-01 -5.24321645e-02 -1.16995089e-02  3.13020609e-02
 -6.14055879e-02 -2.09381673e-02 -2.01916732e-02 -3.60282138e-02
 -1.77422799e-02  6.28178641e-02  8.68959539e-03 -2.83818487e-02
  1.90917645e-02  2.49467958e-02 -1.11167962e-02  7.41722658e-02
  6.01286769e-01 -8.15752149e-02 -1.05654048e-02 -5.07957451e-02
 -5.34931459e-02 -9.02525615e-03 -4.62213978e-02 -4.10295762e-02
  1.92998741e-02 -1.33413775e-02 -3.63265984e-02  3.67341079e-02
 -4.50392021e-03 -1.00122318e-02  5.18726334e-02  7.51891825e-03
  1.50754992e-02 -7.69292424e-03  4.00641486e-02 -3.64416577e-02
  2.92040561e+03  6.16502054e-02  5.34088236e+03]"
1632,/Users/viktorzozula/.cache/kagglehub/datasets/javohirtoshqorgonov/noise-audio-data/versions/1/ESC-50-master/audio/5-160614-B-48.wav,fireworks,5.0,,"[-1.72694595e+02  7.08407516e+01 -5.08848419e+01  2.05213451e+00
  9.35975456e+00  6.28624582e+00 -8.76102829e+00  8.77542615e-01
 -1.54427509e+01 -1.86308813e+00  3.69920754e+00 -3.25369763e+00
 -4.72750044e+00  1.03686819e+01 -6.41268873e+00 -7.55748451e-01
  4.81419182e+00  2.85508609e+00 -7.69891977e+00  6.46956861e-01
 -6.96527719e-01 -1.62780508e-01  1.94002360e-01  1.65336117e-01
  7.30597302e-02 -5.05140871e-02  1.30829543e-01  9.76225883e-02
 -6.84163347e-02  2.22983044e-02  1.32624403e-01 -6.56252801e-02
  1.10571028e-03  5.52091859e-02 -5.58355115e-02 -2.55573150e-02
 -3.83074842e-02  7.69303814e-02 -1.60657205e-02  8.36707000e-03
 -2.56084561e-01 -2.31378153e-02  2.02073320e-03  6.06062487e-02
  3.55032645e-03 -1.95947774e-02  6.34961645e-04  5.03818579e-02
  8.63867532e-03  1.31149553e-02  9.55853611e-03 -9.75063257e-03
 -6.16753101e-03  4.41138633e-03  6.69708941e-04  1.82835571e-02
  3.65630351e-03 -2.59007253e-02 -1.58383232e-03  2.18630806e-02
  2.78569686e+03  6.95203096e-02  5.11717631e+03]"
1633,/Users/viktorzozula/.cache/kagglehub/datasets/javohirtoshqorgonov/noise-audio-data/versions/1/ESC-50-master/audio/5-160614-C-48.wav,fireworks,5.0,,"[-3.22656494e+02  6.57952576e+01 -8.36070633e+00  2.64689922e+01
  1.30316954e+01 -3.86716336e-01  6.27374554e+00  1.81721954e+01
 -1.42348385e+01  4.17937517e+00  1.43521814e+01 -6.58573198e+00
 -1.21249831e+00  1.26109209e+01 -9.53389740e+00  2.98619300e-01
 -2.31975651e+00  2.56803727e+00 -9.75658321e+00  2.99757099e+00
  2.81533778e-01 -4.75930750e-01  9.63628590e-02  8.27717185e-02
  1.35881677e-02 -1.72066242e-02  2.47290228e-02 -6.55166805e-02
 -2.00424641e-02 -2.82119345e-02  2.67494414e-02  5.77163277e-03
  1.75912865e-02 -6.75544469e-03 -3.29596847e-02 -6.88198507e-02
  2.15772223e-02 -6.97820273e-04  1.45657398e-02 -7.56797520e-03
 -1.80716619e-01 -8.41233134e-02  5.44673875e-02  5.88075370e-02
 -5.02996929e-02  5.60423099e-02  3.32870930e-02 -4.81162369e-02
  2.86046155e-02 -4.79342230e-02  4.60173748e-02 -9.35778115e-03
  7.28809414e-03  7.78788105e-02 -1.11918580e-02  1.06834220e-02
  3.18287648e-02 -2.81881932e-02  2.56819185e-03 -3.40210125e-02
  3.21087173e+03  4.82285954e-02  6.22194926e+03]"
1634,/Users/viktorzozula/.cache/kagglehub/datasets/javohirtoshqorgonov/noise-audio-data/versions/1/ESC-50-master/audio/5-160614-D-48.wav,fireworks,5.0,,"[-2.51263306e+02  4.67908058e+01 -3.00836544e+01  1.19603615e+01
  1.40149851e+01  1.54600918e-01  3.49121284e+00  1.33661966e+01
 -9.57676888e+00  2.21046329e+00  9.34197712e+00 -4.30606413e+00
 -1.92411482e+00  1.18351603e+01 -9.53353500e+00 -1.99457984e-02
  8.18670034e-01  1.94162583e+00 -1.04494743e+01  5.77070236e+00
 -3.97473007e-01  2.14471951e-01  2.12896913e-01  2.70039797e-01
  5.11854403e-02  7.24618733e-02  2.30282824e-02 -2.25835666e-02
  2.00539250e-02  7.77656073e-03 -1.41712558e-02 -1.08396830e-02
  1.79539784e-03  2.75555495e-02  1.22816758e-02 -5.75897507e-02
 -4.74046431e-02 -3.07169538e-02 -2.61015501e-02 -4.85957554e-03
  9.42810178e-02  5.13831154e-02 -4.00693417e-02  3.32570001e-02
 -1.05063207e-02  1.20624350e-02 -4.17238995e-02  2.59351847e-03
 -1.10702431e-02 -3.90998386e-02 -3.57888360e-03  7.67707452e-02
 -3.04833259e-02 -1.57928020e-02 -9.01005871e-04  1.82223991e-02
  1.79276355e-02  1.35151101e-02 -9.77632962e-03 -1.81708205e-02
  3.49579328e+03  1.11864693e-01  6.79382528e+03]"
1635,/Users/viktorzozula/.cache/kagglehub/datasets/javohirtoshqorgonov/noise-audio-data/versions/1/ESC-50-master/audio/5-160614-E-48.wav,fireworks,5.0,,"[-2.66949829e+02  8.87617722e+01 -8.06562996e+00  2.09898319e+01
  1.15790243e+01  2.01628513e+01  1.62103188e+00  8.81614399e+00
 -4.18142891e+00  7.67139244e+00  5.01551580e+00  6.81882286e+00
  8.93548310e-01  5.15876532e+00  2.97958944e-02 -8.82695258e-01
 -3.86080647e+00 -1.85988820e+00 -2.48355556e+00 -1.03135896e+00
  7.62231469e-01 -2.48454273e-01 -5.12290895e-02 -1.21682927e-01
 -4.91877757e-02 -5.92422253e-03 -4.49233577e-02  8.91826954e-03
 -8.17952529e-02 -8.94870143e-03  5.69651090e-03 -2.37992071e-02
 -2.13981289e-02  5.00331558e-02 -3.47974487e-02 -1.06849140e-02
  1.96726657e-02  1.61807239e-02 -2.07509119e-02 -8.76793172e-03
 -1.51055709e-01 -9.35143530e-02 -2.69356333e-02  5.38754687e-02
  1.89474504e-02  4.13812976e-03  9.20116436e-03  5.78638613e-02
 -1.90560054e-02 -3.11722327e-02  1.40660889e-02  6.31291941e-02
  3.29878964e-02  2.88583972e-02  3.73747423e-02  4.53684330e-02
  1.71675030e-02  5.91521338e-03  2.52025598e-03  3.00242454e-02
  2.49424669e+03  7.53037557e-02  5.28311157e+03]"
1636,/Users/viktorzozula/.cache/kagglehub/datasets/javohirtoshqorgonov/noise-audio-data/versions/1/ESC-50-master/audio/5-160614-F-48.wav,fireworks,5.0,,"[-2.80838623e+02  7.91793365e+01 -2.98017941e+01  2.44485760e+01
  2.29583130e+01  9.18164539e+00  3.43392920e+00  1.69967251e+01
 -8.11641407e+00  4.59836197e+00  1.24247122e+01  1.02344418e+00
 -3.71535826e+00  1.22424784e+01 -5.84624910e+00 -2.02240992e+00
  2.50502646e-01  3.77834916e+00 -7.38940191e+00  1.76951432e+00
  3.21166813e-01 -1.17168957e-02 -7.97082260e-02 -1.62073314e-01
 -8.79585277e-03 -1.16940163e-01 -8.76525566e-02 -6.39671609e-02
 -1.20071836e-01 -4.91405018e-02  2.49768868e-02 -3.33844274e-02
  6.19629584e-03  6.60413131e-02 -7.85336457e-03  2.24921666e-02
  3.39623429e-02  4.22267951e-02 -6.22377470e-02  4.04599048e-02
 -1.12707935e-01 -1.35397092e-02  1.96101051e-03  1.98168531e-02
 -3.21914852e-02  5.85863646e-03 -6.04064809e-03  2.45295018e-02
  2.85689589e-02  1.21722436e-02 -1.38607910e-02  6.98755123e-03
 -3.61752100e-02 -6.28064293e-03 -2.78301965e-02 -7.18389638e-03
  1.32836569e-02  9.92805418e-03  2.67809946e-02  1.13580003e-02
  2.54536859e+03  4.49453853e-02  4.77404073e+03]"
1637,/Users/viktorzozula/.cache/kagglehub/datasets/javohirtoshqorgonov/noise-audio-data/versions/1/ESC-50-master/audio/5-160614-G-48.wav,fireworks,5.0,,"[-2.79025940e+02  1.01323921e+02 -3.60980415e+01  1.85322418e+01
  1.64730701e+01  1.37750206e+01  9.75462854e-01  9.40794754e+00
 -8.12836838e+00  4.64525700e+00  7.07446814e+00  1.31330281e-01
 -4.48026943e+00  1.02737303e+01 -6.05010176e+00 -1.91413713e+00
  2.53019977e+00 -2.17660695e-01 -1.07633419e+01  3.92639971e+00
 -1.56259328e-01  8.84050876e-02 -1.23023905e-01 -6.41160309e-02
 -6.23124577e-02  2.76114084e-02 -1.20253243e-01 -4.75976169e-02
  4.66454253e-02 -3.58620435e-02 -6.92368150e-02  1.16938978e-01
  1.78899877e-02 -7.53283799e-02  3.24743390e-02  6.47302670e-03
  5.98427560e-03  2.16332846e-03  3.29874977e-02 -2.77019348e-02
 -1.21601066e-02  6.72819000e-03  6.77686278e-03  5.09065576e-02
  5.07503003e-02 -1.10831913e-02 -2.53257416e-02 -1.69809349e-02
  8.15669727e-03  2.01923680e-02  9.61784925e-03  6.92194700e-03
  2.40604412e-02 -1.13958130e-02 -8.26071575e-03  1.11302026e-02
  2.43239254e-02  7.61354400e-04 -6.36697747e-03  1.09707071e-02
  2.23566812e+03  3.79190482e-02  4.01644084e+03]"
1638,/Users/viktorzozula/.cache/kagglehub/datasets/javohirtoshqorgonov/noise-audio-data/versions/1/ESC-50-master/audio/5-160614-H-48.wav,fireworks,5.0,,"[-2.17427811e+02  7.32630310e+01 -3.04198380e+01  1.86267662e+01
  1.15085459e+01  1.18047552e+01 -4.80899334e+00  7.71075106e+00
 -1.00472851e+01  4.04329568e-01  6.01150751e+00  2.45657134e+00
 -4.80499601e+00  9.64889336e+00 -1.64810812e+00 -1.02019167e+00
 -3.75874162e-01  5.61641836e+00 -4.14929390e+00 -1.25661564e+00
  2.99282432e-01  2.03912050e-01 -1.42090060e-02 -7.96148703e-02
  4.09628265e-03 -7.55454376e-02 -3.06514408e-02  9.69887618e-03
 -5.62226586e-02 -5.30982688e-02  6.85566962e-02  3.86281647e-02
 -2.59947199e-02  5.22169359e-02 -2.28384156e-02  2.16868892e-02
  3.42247188e-02  1.09726591e-02 -9.68306139e-03 -6.62791282e-02
  2.02949896e-01 -9.80316177e-02 -5.05958535e-02 -7.38772526e-02
 -1.01396460e-02 -3.97628779e-03 -2.80653816e-02 -4.00423855e-02
 -1.70714483e-02 -7.61962170e-03 -5.03853336e-02  8.30071419e-03
  9.17595997e-03 -2.30588950e-02 -2.68110167e-02  1.33383060e-02
  3.66633348e-02  3.96805368e-02  5.50574847e-02 -4.97792289e-03
  2.79359860e+03  8.87945220e-02  5.38050944e+03]"
1639,/Users/viktorzozula/.cache/kagglehub/datasets/javohirtoshqorgonov/noise-audio-data/versions/1/ESC-50-master/audio/5-161270-A-33.wav,door_wood_creaks,5.0,,"[-2.82354523e+02  1.26910728e+02 -2.37208867e+00  3.21116943e+01
  1.02090654e+01  7.03461838e+00  7.07502842e+00  1.48142385e+01
  7.27214098e+00 -6.08374262e+00 -1.17029400e+01 -2.47332168e+00
  1.85414064e+00 -6.77833128e+00 -6.99869728e+00  3.60540557e+00
  9.69140768e-01 -7.05954885e+00 -1.36230075e+00  7.28111789e-02
 -3.61265182e-01 -2.69774407e-01  1.55887678e-01 -6.41214997e-02
  4.25412022e-02  2.40701269e-02  4.86006541e-03 -4.00745533e-02
 -4.99193594e-02  1.26808621e-02  1.57778349e-03  8.04765522e-02
  1.08776512e-02  2.75930203e-02 -2.74598505e-02  3.36856805e-02
 -1.38173345e-02  1.60006862e-02  5.77640608e-02 -3.79735045e-02
 -8.42721388e-03 -9.81594399e-02 -2.25197170e-02 -5.56721203e-02
 -4.46962891e-03 -3.75301167e-02  1.63334366e-02 -1.05038180e-03
 -1.66239310e-02 -2.86738966e-02 -6.24056673e-03  3.85848135e-02
  1.67203993e-02  2.90495064e-02 -7.47413235e-03  1.40431179e-02
  4.14380431e-03 -8.93032737e-03  1.03283348e-02  7.33685680e-03
  1.58686684e+03  1.12920105e-02  3.36730448e+03]"
1640,/Users/viktorzozula/.cache/kagglehub/datasets/javohirtoshqorgonov/noise-audio-data/versions/1/ESC-50-master/audio/5-161270-B-33.wav,door_wood_creaks,5.0,,"[-2.93379364e+02  1.28803696e+02  2.53769946e+00  3.21298180e+01
  1.15816717e+01  7.50640202e+00  3.20656085e+00  1.21082830e+01
  7.36622524e+00 -5.05410337e+00 -1.40220299e+01  3.65737081e-01
  4.22484016e+00 -9.34587479e+00 -8.24998283e+00  4.23444080e+00
  8.05626154e-01 -7.62510252e+00 -2.44912410e+00  1.91983080e+00
 -1.43429768e+00 -1.22048520e-01  2.70548463e-01 -5.77003434e-02
  6.53797165e-02 -2.05655191e-02  3.78701948e-02 -5.61468564e-02
  1.38298329e-02  3.89672369e-02  1.07869849e-01  6.54219240e-02
 -3.04569467e-03  5.32370135e-02  9.90234241e-02  1.36604821e-02
 -3.85113107e-03  4.77881245e-02  4.57096808e-02  1.68487914e-02
 -1.03186138e-01 -8.17552768e-03  2.52474919e-02 -5.52218826e-03
  1.09126221e-03 -6.34401245e-03 -4.74468106e-03 -4.64310683e-03
  1.01683009e-02  1.01535870e-02  7.71919498e-03 -3.30068031e-03
  5.80600463e-03  2.38416195e-02  9.48195346e-03  8.64750519e-03
  3.34262801e-03  7.92660192e-03  4.91263694e-04  6.41362928e-03
  1.57787074e+03  8.24338291e-03  3.44396667e+03]"
1641,/Users/viktorzozula/.cache/kagglehub/datasets/javohirtoshqorgonov/noise-audio-data/versions/1/ESC-50-master/audio/5-169983-A-5.wav,cat,5.0,,"[-3.01969025e+02  1.09108841e+02  3.06135292e+01  2.33288326e+01
  1.39881649e+01  2.34705467e+01  1.45766363e+01  5.01813555e+00
  3.36188865e+00  5.53828955e+00  5.96075773e+00  5.90883970e+00
  5.77920246e+00  6.21806955e+00  2.83979011e+00  1.71377134e+00
 -8.86014402e-02  3.26345026e-01  1.08568060e+00  3.70835066e+00
  9.29722935e-03 -2.15886962e-02 -4.00000513e-02  6.97912127e-02
 -7.79596046e-02  9.89602283e-02  4.92662862e-02  2.66449787e-02
  1.01863658e-02  1.84176676e-02  4.64703254e-02 -8.78915936e-03
 -5.18734790e-02 -3.18832472e-02 -3.75005603e-03 -2.33692154e-02
  3.19439918e-02  4.39800806e-02  4.32352629e-03 -1.74672715e-02
 -9.21169370e-02 -2.41504461e-02 -4.49498855e-02 -1.68993790e-02
 -3.24811190e-02 -3.02288290e-02 -6.73319912e-03  1.40173854e-02
 -1.43314404e-02 -1.00808321e-02 -2.06927676e-02 -1.02566499e-02
  5.28522115e-03 -5.10521838e-03 -1.16384812e-02  1.68194454e-02
  9.31041408e-03 -2.64896732e-02 -2.07955018e-02 -1.77033227e-02
  1.54021797e+03  3.82392434e-03  3.60905457e+03]"
1642,/Users/viktorzozula/.cache/kagglehub/datasets/javohirtoshqorgonov/noise-audio-data/versions/1/ESC-50-master/audio/5-170338-A-41.wav,chainsaw,5.0,,"[-6.78805847e+01  1.00418419e+02 -1.83338127e+01  3.99060860e+01
 -1.60513592e+01  9.53563690e+00 -4.44107485e+00  5.44807625e+00
 -2.09290838e+00 -3.20559323e-01 -3.50964999e+00  9.24202740e-01
  4.39811379e-01 -2.98915315e+00 -3.55168152e+00  7.21017063e-01
 -1.48344088e+00 -5.05361319e+00 -4.46823740e+00 -6.57763338e+00
  2.13912234e-01 -1.07312240e-01 -3.93196531e-02  6.26004413e-02
 -1.71577800e-02  2.38895286e-02 -1.56698655e-02 -2.04743282e-03
 -4.03156467e-02  2.48563290e-03  1.75322387e-02  2.95367688e-02
  2.64108405e-02 -5.82171828e-02 -4.67049778e-02  2.11205166e-02
 -1.19418390e-02 -4.49680798e-02 -9.86051932e-03  4.56147641e-02
 -8.45676959e-02  3.84347476e-02  2.07732692e-02 -2.33324673e-02
 -2.30759103e-02  7.01666996e-03 -3.12336106e-02 -2.86686681e-02
  1.43953990e-02  2.48148087e-02  6.62251236e-03 -1.47881210e-02
 -6.49011461e-03 -4.03922563e-03  8.56918935e-03 -2.64806882e-03
 -9.25488863e-03  5.17519098e-03 -1.93772055e-02  2.85068271e-03
  2.18740496e+03  2.52771098e-02  4.56633504e+03]"
1643,/Users/viktorzozula/.cache/kagglehub/datasets/javohirtoshqorgonov/noise-audio-data/versions/1/ESC-50-master/audio/5-170338-B-41.wav,chainsaw,5.0,,"[-2.64362640e+01  4.87359352e+01 -1.40280018e+01  1.51955748e+01
 -1.06474257e+01  6.32055235e+00 -2.53825712e+00  3.65561128e+00
 -2.56411701e-01 -5.11826706e+00 -5.23577023e+00 -3.53377175e+00
 -6.04076147e+00 -9.23719406e+00 -9.27491760e+00 -7.61118221e+00
 -3.40930915e+00 -3.86364722e+00 -5.26984644e+00 -6.31479549e+00
  7.95393512e-02 -9.60451514e-02  1.07365183e-03  4.92591299e-02
  1.37826996e-02  5.16584963e-02 -7.57990056e-04  3.02264863e-03
  5.97485937e-02 -3.45347784e-02 -1.15909446e-02 -1.56566612e-02
  1.52424974e-02  3.40930670e-02 -2.69620493e-02 -6.71195192e-03
 -7.54326675e-03 -1.49829257e-02  1.51234688e-02  3.09876166e-02
 -6.75707832e-02  1.97632629e-02 -3.09457034e-02 -3.71812992e-02
  7.48690404e-03  6.41749194e-03  6.78376341e-03  2.24288534e-02
  2.49578580e-02  5.08841202e-02  2.65251473e-02  1.78124616e-03
 -2.37138905e-02 -6.81618135e-03  2.32845787e-02  1.59037858e-02
 -2.14424022e-02 -1.49867292e-02  4.35481034e-03  3.30088586e-02
  3.36824686e+03  1.08576395e-01  6.63591512e+03]"
