snippet_id,cat_id,cat_id_method,cluster_size,video_id,channel,platform,behavioral_category,bbox_found,yolo_conf,clip_similarity_to_nearest,gpt_verified,breed_guess,coat_pattern
RwKfIL9aoKo_snip_11,cat_RwKfIL9aoKo_snip_0,union_find,24,RwKfIL9aoKo,UCeuVKUVGpToEc2dia9Q8yVw,YouTube,Agonistic,True,0.9328813552856445,0.9978000521659851,False,mixed,tabby
RwKfIL9aoKo_snip_14,cat_RwKfIL9aoKo_snip_0,union_find,24,RwKfIL9aoKo,UCeuVKUVGpToEc2dia9Q8yVw,YouTube,Agonistic,True,0.933161199092865,0.9982852935791016,False,mixed,tabby
RwKfIL9aoKo_snip_15,cat_RwKfIL9aoKo_snip_0,union_find,24,RwKfIL9aoKo,UCeuVKUVGpToEc2dia9Q8yVw,YouTube,Agonistic,True,0.9359427690505981,0.9984668493270874,False,mixed,tabby
RwKfIL9aoKo_snip_16,cat_RwKfIL9aoKo_snip_0,union_find,24,RwKfIL9aoKo,UCeuVKUVGpToEc2dia9Q8yVw,YouTube,Agonistic,True,0.9356157183647156,0.9981085062026978,False,mixed,tabby
RwKfIL9aoKo_snip_17,cat_RwKfIL9aoKo_snip_0,union_find,24,RwKfIL9aoKo,UCeuVKUVGpToEc2dia9Q8yVw,YouTube,Agonistic,True,0.9329390525817871,0.9957466125488281,False,mixed,tabby
RwKfIL9aoKo_snip_2,cat_RwKfIL9aoKo_snip_0,union_find,24,RwKfIL9aoKo,UCeuVKUVGpToEc2dia9Q8yVw,YouTube,Agonistic,True,0.8634183406829834,0.9959520101547241,False,mixed,tabby
RwKfIL9aoKo_snip_23,cat_RwKfIL9aoKo_snip_0,union_find,24,RwKfIL9aoKo,UCeuVKUVGpToEc2dia9Q8yVw,YouTube,Agonistic,True,0.9327963590621948,0.9984668493270874,False,mixed,tabby
RwKfIL9aoKo_snip_26,cat_RwKfIL9aoKo_snip_0,union_find,24,RwKfIL9aoKo,UCeuVKUVGpToEc2dia9Q8yVw,YouTube,Agonistic,True,0.9018891453742981,0.993913471698761,False,mixed,bicolor
RwKfIL9aoKo_snip_27,cat_RwKfIL9aoKo_snip_0,union_find,24,RwKfIL9aoKo,UCeuVKUVGpToEc2dia9Q8yVw,YouTube,Agonistic,True,0.885094404220581,0.996565043926239,False,mixed,bicolor
RwKfIL9aoKo_snip_28,cat_RwKfIL9aoKo_snip_0,union_find,24,RwKfIL9aoKo,UCeuVKUVGpToEc2dia9Q8yVw,YouTube,Agonistic,True,0.8604565262794495,0.9993101954460144,False,mixed,bicolor
RwKfIL9aoKo_snip_29,cat_RwKfIL9aoKo_snip_0,union_find,24,RwKfIL9aoKo,UCeuVKUVGpToEc2dia9Q8yVw,YouTube,Agonistic,True,0.8791109919548035,0.9993101954460144,False,mixed,bicolor
RwKfIL9aoKo_snip_3,cat_RwKfIL9aoKo_snip_0,union_find,24,RwKfIL9aoKo,UCeuVKUVGpToEc2dia9Q8yVw,YouTube,Agonistic,True,0.847367525100708,0.9927687644958496,False,mixed,tabby
RwKfIL9aoKo_snip_30,cat_RwKfIL9aoKo_snip_0,union_find,24,RwKfIL9aoKo,UCeuVKUVGpToEc2dia9Q8yVw,YouTube,Agonistic,True,0.8644173741340637,0.997382640838623,False,mixed,bicolor
RwKfIL9aoKo_snip_31,cat_RwKfIL9aoKo_snip_0,union_find,24,RwKfIL9aoKo,UCeuVKUVGpToEc2dia9Q8yVw,YouTube,Agonistic,True,0.8791662454605103,0.9991904497146606,False,mixed,bicolor
RwKfIL9aoKo_snip_32,cat_RwKfIL9aoKo_snip_0,union_find,24,RwKfIL9aoKo,UCeuVKUVGpToEc2dia9Q8yVw,YouTube,Agonistic,True,0.8735740184783936,0.9992653727531433,False,mixed,bicolor
RwKfIL9aoKo_snip_33,cat_RwKfIL9aoKo_snip_0,union_find,24,RwKfIL9aoKo,UCeuVKUVGpToEc2dia9Q8yVw,YouTube,Agonistic,True,0.8736274242401123,0.9992653727531433,False,mixed,bicolor
RwKfIL9aoKo_snip_4,cat_RwKfIL9aoKo_snip_0,union_find,24,RwKfIL9aoKo,UCeuVKUVGpToEc2dia9Q8yVw,YouTube,Agonistic,True,0.8634913563728333,0.9978710412979126,False,mixed,tabby
RwKfIL9aoKo_snip_5,cat_RwKfIL9aoKo_snip_0,union_find,24,RwKfIL9aoKo,UCeuVKUVGpToEc2dia9Q8yVw,YouTube,Agonistic,True,0.8752253651618958,0.9982503652572632,False,mixed,tabby
RwKfIL9aoKo_snip_6,cat_RwKfIL9aoKo_snip_0,union_find,24,RwKfIL9aoKo,UCeuVKUVGpToEc2dia9Q8yVw,YouTube,Agonistic,True,0.8740159273147583,0.9957284927368164,False,mixed,tabby
RwKfIL9aoKo_snip_7,cat_RwKfIL9aoKo_snip_0,union_find,24,RwKfIL9aoKo,UCeuVKUVGpToEc2dia9Q8yVw,YouTube,Agonistic,True,0.8629909157752991,0.9878520965576172,False,mixed,tabby
RwKfIL9aoKo_snip_8,cat_RwKfIL9aoKo_snip_0,union_find,24,RwKfIL9aoKo,UCeuVKUVGpToEc2dia9Q8yVw,YouTube,Agonistic,True,0.8817005753517151,0.9982503652572632,False,mixed,tabby
RwKfIL9aoKo_snip_9,cat_RwKfIL9aoKo_snip_0,union_find,24,RwKfIL9aoKo,UCeuVKUVGpToEc2dia9Q8yVw,YouTube,Agonistic,True,0.8392050266265869,0.9947563409805298,False,mixed,tabby
UGSmBzv1Bv8_snip_8,cat_5eP8oTgBSzA_snip_2,union_find,24,UGSmBzv1Bv8,UCzlp2uazpgM6Tpm4kj9rqSA,YouTube,Pain/Vet,True,0.9196179509162903,0.8914369940757751,False,mixed,bicolor
Utu9OUgoKdU_snip_3,cat_5eP8oTgBSzA_snip_2,union_find,24,Utu9OUgoKdU,UCzlp2uazpgM6Tpm4kj9rqSA,YouTube,Pain/Vet,True,0.952549934387207,0.8768088221549988,False,mixed,bicolor
jWzwLRpIGf0_snip_0,cat_5eP8oTgBSzA_snip_2,union_find,24,jWzwLRpIGf0,UCzlp2uazpgM6Tpm4kj9rqSA,YouTube,Pain/Vet,True,0.9150595664978027,0.834341824054718,False,mixed,bicolor
jWzwLRpIGf0_snip_11,cat_5eP8oTgBSzA_snip_2,union_find,24,jWzwLRpIGf0,UCzlp2uazpgM6Tpm4kj9rqSA,YouTube,Pain/Vet,True,0.9424501061439514,0.911476731300354,False,mixed,bicolor
mnbFRVUj5No_snip_0,cat_-AG568A3J_4_snip_0,union_find,24,mnbFRVUj5No,UCshavgMGy2X0b9-9vuNEb9A,YouTube,Agonistic,True,0.9397817254066467,0.8797739744186401,False,mixed,bicolor
mnbFRVUj5No_snip_1,cat_-AG568A3J_4_snip_0,union_find,24,mnbFRVUj5No,UCshavgMGy2X0b9-9vuNEb9A,YouTube,Agonistic,True,0.7389079928398132,0.8770221471786499,False,mixed,bicolor
mnbFRVUj5No_snip_12,cat_-AG568A3J_4_snip_0,union_find,24,mnbFRVUj5No,UCshavgMGy2X0b9-9vuNEb9A,YouTube,Agonistic,True,0.9353805780410767,0.921542227268219,False,mixed,bicolor
mnbFRVUj5No_snip_13,cat_-AG568A3J_4_snip_0,union_find,24,mnbFRVUj5No,UCshavgMGy2X0b9-9vuNEb9A,YouTube,Agonistic,True,0.9529233574867249,0.8654149770736694,False,mixed,bicolor
mnbFRVUj5No_snip_14,cat_-AG568A3J_4_snip_0,union_find,24,mnbFRVUj5No,UCshavgMGy2X0b9-9vuNEb9A,YouTube,Agonistic,True,0.8657867908477783,0.9012465476989746,False,mixed,bicolor
mnbFRVUj5No_snip_16,cat_-AG568A3J_4_snip_0,union_find,24,mnbFRVUj5No,UCshavgMGy2X0b9-9vuNEb9A,YouTube,Agonistic,True,0.9338697195053101,0.9059358835220337,False,mixed,bicolor
mnbFRVUj5No_snip_19,cat_-AG568A3J_4_snip_0,union_find,24,mnbFRVUj5No,UCshavgMGy2X0b9-9vuNEb9A,YouTube,Agonistic,True,0.9464653134346008,0.9443837404251099,False,mixed,solid
mnbFRVUj5No_snip_22,cat_-AG568A3J_4_snip_0,union_find,24,mnbFRVUj5No,UCshavgMGy2X0b9-9vuNEb9A,YouTube,Agonistic,True,0.9532850384712219,0.9214544296264648,False,mixed,bicolor
mnbFRVUj5No_snip_3,cat_-AG568A3J_4_snip_0,union_find,24,mnbFRVUj5No,UCshavgMGy2X0b9-9vuNEb9A,YouTube,Agonistic,True,0.960979700088501,0.9443837404251099,False,mixed,bicolor
whGF02PXGcU_snip_10,cat_5eP8oTgBSzA_snip_2,union_find,24,whGF02PXGcU,UCzlp2uazpgM6Tpm4kj9rqSA,YouTube,Pain/Vet,True,0.8883252143859863,0.896726131439209,False,mixed,bicolor
whGF02PXGcU_snip_12,cat_5eP8oTgBSzA_snip_2,union_find,24,whGF02PXGcU,UCzlp2uazpgM6Tpm4kj9rqSA,YouTube,Pain/Vet,True,0.9213234782218933,0.8995559811592102,False,mixed,bicolor
whGF02PXGcU_snip_18,cat_5eP8oTgBSzA_snip_2,union_find,24,whGF02PXGcU,UCzlp2uazpgM6Tpm4kj9rqSA,YouTube,Pain/Vet,True,0.9517295360565186,0.8996643424034119,False,mixed,bicolor
whGF02PXGcU_snip_19,cat_5eP8oTgBSzA_snip_2,union_find,24,whGF02PXGcU,UCzlp2uazpgM6Tpm4kj9rqSA,YouTube,Pain/Vet,True,0.906504213809967,0.911476731300354,False,mixed,bicolor
whGF02PXGcU_snip_2,cat_5eP8oTgBSzA_snip_2,union_find,24,whGF02PXGcU,UCzlp2uazpgM6Tpm4kj9rqSA,YouTube,Pain/Vet,True,0.7629214525222778,0.8793759942054749,False,mixed,bicolor
whGF02PXGcU_snip_20,cat_5eP8oTgBSzA_snip_2,union_find,24,whGF02PXGcU,UCzlp2uazpgM6Tpm4kj9rqSA,YouTube,Pain/Vet,True,0.6131290793418884,0.9069427251815796,False,mixed,bicolor
whGF02PXGcU_snip_4,cat_5eP8oTgBSzA_snip_2,union_find,24,whGF02PXGcU,UCzlp2uazpgM6Tpm4kj9rqSA,YouTube,Pain/Vet,True,0.8660765886306763,0.8970354199409485,False,mixed,bicolor
whGF02PXGcU_snip_6,cat_5eP8oTgBSzA_snip_2,union_find,24,whGF02PXGcU,UCzlp2uazpgM6Tpm4kj9rqSA,YouTube,Pain/Vet,True,0.8827638030052185,0.9004372954368591,False,mixed,bicolor
whGF02PXGcU_snip_7,cat_5eP8oTgBSzA_snip_2,union_find,24,whGF02PXGcU,UCzlp2uazpgM6Tpm4kj9rqSA,YouTube,Pain/Vet,True,0.9410057663917542,0.8995559811592102,False,mixed,bicolor
6jYOjL2C2_c_snip_0,cat_6jYOjL2C2_c_snip_0,union_find,22,6jYOjL2C2_c,UCqzFaH-XZt8CkCyXJJ0bysw,YouTube,Positive_Baseline,True,0.9266122579574585,0.944312334060669,False,mixed,bicolor
6jYOjL2C2_c_snip_1,cat_6jYOjL2C2_c_snip_0,union_find,22,6jYOjL2C2_c,UCqzFaH-XZt8CkCyXJJ0bysw,YouTube,Positive_Baseline,True,0.7929885387420654,0.9534892439842224,False,mixed,bicolor
6jYOjL2C2_c_snip_2,cat_6jYOjL2C2_c_snip_0,union_find,22,6jYOjL2C2_c,UCqzFaH-XZt8CkCyXJJ0bysw,YouTube,Positive_Baseline,True,0.8672500848770142,0.8992445468902588,False,mixed,bicolor
6jYOjL2C2_c_snip_4,cat_6jYOjL2C2_c_snip_0,union_find,22,6jYOjL2C2_c,UCqzFaH-XZt8CkCyXJJ0bysw,YouTube,Positive_Baseline,True,0.9507992267608643,0.9408842921257019,False,mixed,bicolor
6jYOjL2C2_c_snip_5,cat_6jYOjL2C2_c_snip_0,union_find,22,6jYOjL2C2_c,UCqzFaH-XZt8CkCyXJJ0bysw,YouTube,Positive_Baseline,True,0.9588703513145447,0.9279996752738953,False,mixed,bicolor
7566203083940793613_snip_0,cat_7566203083940793613_snip_0,union_find,22,7566203083940793613,furball.magic666,TikTok,Vocalizing,True,0.9295417070388794,0.9676121473312378,False,mixed,bicolor
7566203083940793613_snip_1,cat_7566203083940793613_snip_0,union_find,22,7566203083940793613,furball.magic666,TikTok,Vocalizing,True,0.9486440420150757,0.9527813792228699,False,mixed,bicolor
7566203083940793613_snip_2,cat_7566203083940793613_snip_0,union_find,22,7566203083940793613,furball.magic666,TikTok,Vocalizing,True,0.6594802141189575,0.868498682975769,False,mixed,bicolor
7566203083940793613_snip_4,cat_7566203083940793613_snip_0,union_find,22,7566203083940793613,furball.magic666,TikTok,Vocalizing,True,0.9119495153427124,0.863532543182373,False,mixed,solid
7585499804189478199_snip_0,cat_7566203083940793613_snip_0,union_find,22,7585499804189478199,jacksondonaldvdod,TikTok,Agonistic,True,0.900736927986145,0.9547627568244934,False,mixed,bicolor
7585499804189478199_snip_2,cat_7566203083940793613_snip_0,union_find,22,7585499804189478199,jacksondonaldvdod,TikTok,Agonistic,True,0.8284184336662292,0.9534130692481995,False,mixed,bicolor
7585499804189478199_snip_6,cat_7566203083940793613_snip_0,union_find,22,7585499804189478199,jacksondonaldvdod,TikTok,Agonistic,True,0.838077962398529,0.9615367650985718,False,mixed,bicolor
7588446449181003022_snip_1,cat_7566203083940793613_snip_0,union_find,22,7588446449181003022,cuteness.loop,TikTok,Agonistic,True,0.9380983710289001,0.9527813792228699,False,mixed,tricolor
7588446449181003022_snip_2,cat_7566203083940793613_snip_0,union_find,22,7588446449181003022,cuteness.loop,TikTok,Agonistic,True,0.9125480651855469,0.9173852801322937,False,mixed,tabby
7588446449181003022_snip_4,cat_7566203083940793613_snip_0,union_find,22,7588446449181003022,cuteness.loop,TikTok,Agonistic,True,0.9641496539115906,0.8906545639038086,False,mixed,tabby
7588454893082496269_snip_0,cat_7566203083940793613_snip_0,union_find,22,7588454893082496269,furry.hugs4,TikTok,Agonistic,True,0.7973669171333313,0.8049989938735962,False,mixed,solid
7588454893082496269_snip_3,cat_7566203083940793613_snip_0,union_find,22,7588454893082496269,furry.hugs4,TikTok,Agonistic,True,0.8372747302055359,0.965175449848175,False,mixed,bicolor
7608245807300545814_snip_0,cat_7566203083940793613_snip_0,union_find,22,7608245807300545814,cat_army0,TikTok,Vocalizing,True,0.9122105836868286,0.9699353575706482,False,mixed,tabby
7608245807300545814_snip_1,cat_7566203083940793613_snip_0,union_find,22,7608245807300545814,cat_army0,TikTok,Vocalizing,True,0.7822616696357727,0.9701901078224182,False,mixed,bicolor
7614432541050817822_snip_0,cat_7566203083940793613_snip_0,union_find,22,7614432541050817822,drawapaws4,TikTok,Agonistic,True,0.871031641960144,0.9596489071846008,False,mixed,bicolor
7614432541050817822_snip_2,cat_7566203083940793613_snip_0,union_find,22,7614432541050817822,drawapaws4,TikTok,Agonistic,True,0.8651930093765259,0.9676121473312378,False,mixed,bicolor
7615545048507239693_snip_5,cat_7566203083940793613_snip_0,union_find,22,7615545048507239693,pawsitive.energy7,TikTok,Agonistic,True,0.9184967875480652,0.9652984142303467,False,mixed,bicolor
7617824819484036382_snip_1,cat_7566203083940793613_snip_0,union_find,22,7617824819484036382,vo.huong54,TikTok,Agonistic,True,0.9178597927093506,0.9596489071846008,False,mixed,bicolor
7617824819484036382_snip_3,cat_7566203083940793613_snip_0,union_find,22,7617824819484036382,vo.huong54,TikTok,Agonistic,True,0.8710996508598328,0.9652984142303467,False,mixed,bicolor
7621115539808636182_snip_0,cat_7566203083940793613_snip_0,union_find,22,7621115539808636182,catshome555,TikTok,Agonistic,True,0.7601956129074097,0.9701901078224182,False,mixed,bicolor
7622942250724642070_snip_0,cat_7566203083940793613_snip_0,union_find,22,7622942250724642070,catsoftiktok92,TikTok,Agonistic,True,0.8768071532249451,0.9699353575706482,False,mixed,tabby
7622942250724642070_snip_1,cat_7566203083940793613_snip_0,union_find,22,7622942250724642070,catsoftiktok92,TikTok,Agonistic,True,0.9043075442314148,0.965663731098175,False,mixed,bicolor
AX9ETCxtfso_snip_0,cat_6jYOjL2C2_c_snip_0,union_find,22,AX9ETCxtfso,UCqzFaH-XZt8CkCyXJJ0bysw,YouTube,Positive_Baseline,True,0.4681312143802643,0.8842350840568542,False,mixed,bicolor
AX9ETCxtfso_snip_1,cat_6jYOjL2C2_c_snip_0,union_find,22,AX9ETCxtfso,UCqzFaH-XZt8CkCyXJJ0bysw,YouTube,Positive_Baseline,True,0.5902853608131409,0.9064818024635315,False,mixed,bicolor
AX9ETCxtfso_snip_3,cat_6jYOjL2C2_c_snip_0,union_find,22,AX9ETCxtfso,UCqzFaH-XZt8CkCyXJJ0bysw,YouTube,Positive_Baseline,True,0.5309109687805176,0.9334543347358704,False,mixed,solid
AX9ETCxtfso_snip_4,cat_6jYOjL2C2_c_snip_0,union_find,22,AX9ETCxtfso,UCqzFaH-XZt8CkCyXJJ0bysw,YouTube,Positive_Baseline,True,0.8217533826828003,0.9334543347358704,False,mixed,bicolor
AX9ETCxtfso_snip_5,cat_6jYOjL2C2_c_snip_0,union_find,22,AX9ETCxtfso,UCqzFaH-XZt8CkCyXJJ0bysw,YouTube,Positive_Baseline,True,0.798452615737915,0.9131916165351868,False,mixed,bicolor
AX9ETCxtfso_snip_6,cat_6jYOjL2C2_c_snip_0,union_find,22,AX9ETCxtfso,UCqzFaH-XZt8CkCyXJJ0bysw,YouTube,Positive_Baseline,True,0.6397069692611694,0.921409010887146,False,mixed,bicolor
L41mf4-G2EQ_snip_19,cat_L41mf4-G2EQ_snip_19,union_find,22,L41mf4-G2EQ,UCynURu72A71GmEVQcsZXcKQ,YouTube,Vocalizing,True,0.9599695801734924,0.9323663711547852,False,mixed,bicolor
N2wf6kcUO1I_snip_16,cat_L41mf4-G2EQ_snip_19,union_find,22,N2wf6kcUO1I,UCynURu72A71GmEVQcsZXcKQ,YouTube,HuntingMind,True,0.9390233159065247,0.9744077324867249,False,mixed,bicolor
N2wf6kcUO1I_snip_17,cat_L41mf4-G2EQ_snip_19,union_find,22,N2wf6kcUO1I,UCynURu72A71GmEVQcsZXcKQ,YouTube,HuntingMind,True,0.9431133270263672,0.9744077324867249,False,mixed,bicolor
Puet0LIfAt4_snip_1,cat_L41mf4-G2EQ_snip_19,union_find,22,Puet0LIfAt4,UCynURu72A71GmEVQcsZXcKQ,YouTube,Vocalizing,True,0.6507238149642944,0.8786952495574951,False,mixed,bicolor
Puet0LIfAt4_snip_2,cat_L41mf4-G2EQ_snip_19,union_find,22,Puet0LIfAt4,UCynURu72A71GmEVQcsZXcKQ,YouTube,Vocalizing,True,0.7826787233352661,0.8787893652915955,False,mixed,bicolor
ZEmemvvWl0Q_snip_0,cat_6jYOjL2C2_c_snip_0,union_find,22,ZEmemvvWl0Q,UCqzFaH-XZt8CkCyXJJ0bysw,YouTube,Positive_Baseline,True,0.846957802772522,0.8623512983322144,False,mixed,bicolor
ZEmemvvWl0Q_snip_1,cat_6jYOjL2C2_c_snip_0,union_find,22,ZEmemvvWl0Q,UCqzFaH-XZt8CkCyXJJ0bysw,YouTube,Positive_Baseline,True,0.9486830830574036,0.9354164004325867,False,mixed,bicolor
ZEmemvvWl0Q_snip_2,cat_6jYOjL2C2_c_snip_0,union_find,22,ZEmemvvWl0Q,UCqzFaH-XZt8CkCyXJJ0bysw,YouTube,Positive_Baseline,True,0.93120276927948,0.948311984539032,False,mixed,bicolor
ZEmemvvWl0Q_snip_3,cat_6jYOjL2C2_c_snip_0,union_find,22,ZEmemvvWl0Q,UCqzFaH-XZt8CkCyXJJ0bysw,YouTube,Positive_Baseline,True,0.9699075222015381,0.9489042162895203,False,mixed,solid
ZEmemvvWl0Q_snip_4,cat_6jYOjL2C2_c_snip_0,union_find,22,ZEmemvvWl0Q,UCqzFaH-XZt8CkCyXJJ0bysw,YouTube,Positive_Baseline,True,0.9319791197776794,0.8959842324256897,False,mixed,solid
ZEmemvvWl0Q_snip_5,cat_6jYOjL2C2_c_snip_0,union_find,22,ZEmemvvWl0Q,UCqzFaH-XZt8CkCyXJJ0bysw,YouTube,Positive_Baseline,True,0.9479725360870361,0.9489042162895203,False,mixed,solid
ZEmemvvWl0Q_snip_6,cat_6jYOjL2C2_c_snip_0,union_find,22,ZEmemvvWl0Q,UCqzFaH-XZt8CkCyXJJ0bysw,YouTube,Positive_Baseline,True,0.8731115460395813,0.9418238997459412,False,mixed,solid
ZEmemvvWl0Q_snip_7,cat_6jYOjL2C2_c_snip_0,union_find,22,ZEmemvvWl0Q,UCqzFaH-XZt8CkCyXJJ0bysw,YouTube,Positive_Baseline,True,0.9417222142219543,0.9534892439842224,False,mixed,bicolor
ZEmemvvWl0Q_snip_8,cat_6jYOjL2C2_c_snip_0,union_find,22,ZEmemvvWl0Q,UCqzFaH-XZt8CkCyXJJ0bysw,YouTube,Positive_Baseline,True,0.8941808938980103,0.917738139629364,False,mixed,solid
ig5wZ0YUHcs_snip_0,cat_ig5wZ0YUHcs_snip_0,union_find,22,ig5wZ0YUHcs,UCrC-jc2_6KacMU_5_ZBgplQ,YouTube,Vocalizing,True,0.8070294857025146,0.9026447534561157,False,mixed,solid
ig5wZ0YUHcs_snip_1,cat_ig5wZ0YUHcs_snip_0,union_find,22,ig5wZ0YUHcs,UCrC-jc2_6KacMU_5_ZBgplQ,YouTube,Vocalizing,True,0.9286348223686218,0.92119300365448,False,mixed,solid
ig5wZ0YUHcs_snip_10,cat_ig5wZ0YUHcs_snip_0,union_find,22,ig5wZ0YUHcs,UCrC-jc2_6KacMU_5_ZBgplQ,YouTube,Vocalizing,True,0.9510772824287415,0.9143525958061218,False,mixed,solid
ig5wZ0YUHcs_snip_11,cat_ig5wZ0YUHcs_snip_0,union_find,22,ig5wZ0YUHcs,UCrC-jc2_6KacMU_5_ZBgplQ,YouTube,Vocalizing,True,0.7666599154472351,0.927924394607544,False,mixed,solid
ig5wZ0YUHcs_snip_12,cat_ig5wZ0YUHcs_snip_0,union_find,22,ig5wZ0YUHcs,UCrC-jc2_6KacMU_5_ZBgplQ,YouTube,Vocalizing,True,0.8647395372390747,0.8685785531997681,False,mixed,solid
ig5wZ0YUHcs_snip_13,cat_ig5wZ0YUHcs_snip_0,union_find,22,ig5wZ0YUHcs,UCrC-jc2_6KacMU_5_ZBgplQ,YouTube,Vocalizing,True,0.9015958309173584,0.9260383248329163,False,mixed,solid
ig5wZ0YUHcs_snip_14,cat_ig5wZ0YUHcs_snip_0,union_find,22,ig5wZ0YUHcs,UCrC-jc2_6KacMU_5_ZBgplQ,YouTube,Vocalizing,True,0.9464291930198669,0.9122697710990906,False,mixed,solid
ig5wZ0YUHcs_snip_15,cat_ig5wZ0YUHcs_snip_0,union_find,22,ig5wZ0YUHcs,UCrC-jc2_6KacMU_5_ZBgplQ,YouTube,Vocalizing,True,0.916814923286438,0.9260383248329163,False,mixed,solid
ig5wZ0YUHcs_snip_16,cat_ig5wZ0YUHcs_snip_0,union_find,22,ig5wZ0YUHcs,UCrC-jc2_6KacMU_5_ZBgplQ,YouTube,Vocalizing,True,0.9183699488639832,0.9472993016242981,False,mixed,solid
ig5wZ0YUHcs_snip_17,cat_ig5wZ0YUHcs_snip_0,union_find,22,ig5wZ0YUHcs,UCrC-jc2_6KacMU_5_ZBgplQ,YouTube,Vocalizing,True,0.9247697591781616,0.9472993016242981,False,mixed,solid
ig5wZ0YUHcs_snip_18,cat_ig5wZ0YUHcs_snip_0,union_find,22,ig5wZ0YUHcs,UCrC-jc2_6KacMU_5_ZBgplQ,YouTube,Vocalizing,True,0.9356804490089417,0.9228579998016357,False,mixed,solid
ig5wZ0YUHcs_snip_19,cat_ig5wZ0YUHcs_snip_0,union_find,22,ig5wZ0YUHcs,UCrC-jc2_6KacMU_5_ZBgplQ,YouTube,Vocalizing,True,0.9184820652008057,0.9511849880218506,False,mixed,solid
ig5wZ0YUHcs_snip_2,cat_ig5wZ0YUHcs_snip_0,union_find,22,ig5wZ0YUHcs,UCrC-jc2_6KacMU_5_ZBgplQ,YouTube,Vocalizing,True,0.9403569102287292,0.9213665723800659,False,mixed,solid
ig5wZ0YUHcs_snip_20,cat_ig5wZ0YUHcs_snip_0,union_find,22,ig5wZ0YUHcs,UCrC-jc2_6KacMU_5_ZBgplQ,YouTube,Vocalizing,True,0.5201877951622009,0.9566524028778076,False,mixed,solid
ig5wZ0YUHcs_snip_21,cat_ig5wZ0YUHcs_snip_0,union_find,22,ig5wZ0YUHcs,UCrC-jc2_6KacMU_5_ZBgplQ,YouTube,Vocalizing,True,0.9241011142730713,0.9566524028778076,False,mixed,solid
ig5wZ0YUHcs_snip_22,cat_ig5wZ0YUHcs_snip_0,union_find,22,ig5wZ0YUHcs,UCrC-jc2_6KacMU_5_ZBgplQ,YouTube,Vocalizing,True,0.9118565320968628,0.9474459290504456,False,mixed,solid
ig5wZ0YUHcs_snip_24,cat_ig5wZ0YUHcs_snip_0,union_find,22,ig5wZ0YUHcs,UCrC-jc2_6KacMU_5_ZBgplQ,YouTube,Vocalizing,True,0.9077725410461426,0.9250328540802002,False,mixed,solid
ig5wZ0YUHcs_snip_26,cat_ig5wZ0YUHcs_snip_0,union_find,22,ig5wZ0YUHcs,UCrC-jc2_6KacMU_5_ZBgplQ,YouTube,Vocalizing,True,0.9292016625404358,0.9248882532119751,False,mixed,solid
ig5wZ0YUHcs_snip_4,cat_ig5wZ0YUHcs_snip_0,union_find,22,ig5wZ0YUHcs,UCrC-jc2_6KacMU_5_ZBgplQ,YouTube,Vocalizing,True,0.9494268894195557,0.9213665723800659,False,mixed,solid
ig5wZ0YUHcs_snip_5,cat_ig5wZ0YUHcs_snip_0,union_find,22,ig5wZ0YUHcs,UCrC-jc2_6KacMU_5_ZBgplQ,YouTube,Vocalizing,True,0.9632850289344788,0.9248882532119751,False,mixed,solid
ig5wZ0YUHcs_snip_7,cat_ig5wZ0YUHcs_snip_0,union_find,22,ig5wZ0YUHcs,UCrC-jc2_6KacMU_5_ZBgplQ,YouTube,Vocalizing,True,0.9460530877113342,0.8709646463394165,False,mixed,solid
ig5wZ0YUHcs_snip_9,cat_ig5wZ0YUHcs_snip_0,union_find,22,ig5wZ0YUHcs,UCrC-jc2_6KacMU_5_ZBgplQ,YouTube,Vocalizing,True,0.9617458581924438,0.8580750226974487,False,mixed,solid
nMfig8Bxm4w_snip_0,cat_6jYOjL2C2_c_snip_0,union_find,22,nMfig8Bxm4w,UCqzFaH-XZt8CkCyXJJ0bysw,YouTube,HuntingMind,True,0.95478355884552,0.9168996214866638,False,mixed,bicolor
nMfig8Bxm4w_snip_3,cat_6jYOjL2C2_c_snip_0,union_find,22,nMfig8Bxm4w,UCqzFaH-XZt8CkCyXJJ0bysw,YouTube,HuntingMind,True,0.9577628374099731,0.876300573348999,False,mixed,solid
nnUFi4b-2fk_snip_0,cat_L41mf4-G2EQ_snip_19,union_find,22,nnUFi4b-2fk,UCynURu72A71GmEVQcsZXcKQ,YouTube,HuntingMind,True,0.9157819151878357,0.7934561371803284,False,mixed,bicolor
nnUFi4b-2fk_snip_1,cat_L41mf4-G2EQ_snip_19,union_find,22,nnUFi4b-2fk,UCynURu72A71GmEVQcsZXcKQ,YouTube,HuntingMind,True,0.9278851747512817,0.8788325190544128,False,mixed,bicolor
nnUFi4b-2fk_snip_10,cat_L41mf4-G2EQ_snip_19,union_find,22,nnUFi4b-2fk,UCynURu72A71GmEVQcsZXcKQ,YouTube,HuntingMind,True,0.9423307180404663,0.9142422676086426,False,mixed,bicolor
nnUFi4b-2fk_snip_2,cat_L41mf4-G2EQ_snip_19,union_find,22,nnUFi4b-2fk,UCynURu72A71GmEVQcsZXcKQ,YouTube,HuntingMind,True,0.9428759813308716,0.8779135346412659,False,mixed,bicolor
